893,fortschrittlich,ilg‘or,eskirgan,orqada qolgan
894,modern,zamonaviy,eskicha,qadimiy
895,zeitgemäß,zamonga mos,eskirgan,nomaqbul
896,veraltet,eskirgan,zamonaviy,ilg‘or
897,traditionell,an'anaviy,zamonaviy,innovatsion
898,innovativ,innovatsion,eskirgan,an'anaviy
899,die Innovation,innovatsiya,an'ana,odat
900,erneuern,yangilamoq,eskirtirmoq,cheklamoq
901,die Staatsbürgerschaft,fuqarolik,yashash ruxsati,viza
902,eingebürgert werden,fuqarolik olmoq,mamlakatni tark etmoq,viza uzaytirmoq
903,die Schullaufbahn,ta'lim yo‘li,kasbiy faoliyat,sayohat rejasi
904,der Schulabschluss,maktab diplomi,ish shartnomasi,ro‘yxatdan o‘tish
905,die Berufsausbildung,kasb-hunar ta'limi,oliy tadqiqot,malaka oshirish kursi
906,das Abitur,abitur attestati,kasb guvohnomasi,til sertifikati
907,das Diplom,diplom,ariza,hisobot
908,die Promotion,doktorlik,stajirovka,kasbiy tayyorgarlik
909,die Habilitation,habilitatsiya,attestatsiya,amaliyot
910,die Partnersuche,sherik izlash,ish qidirish,uy qidirish
911,der Ehepartner,turmush o‘rtog‘i,hamkasb,qo‘shni
912,die Scheidung,ajrashish,nikoh,unashtirish
913,geschieden,ajrashgan,turmush qurgan,bo‘ydoq
914,verwitwet,beva qolgan,ajrashgan,unashtirilgan
915,ehrgeizig,maqsadga intiluvchi,befarq,ikkilanuvchi
916,die Theorie,nazariya,amaliyot,xulosa
917,entdecken,kashf etmoq,yashirmoq,inkor qilmoq
918,gründen,asos solmoq,yopmoq,tarqatib yubormoq
919,übersetzen,tarjima qilmoq,qisqartirmoq,tahrir qilmoq
920,sorgen für,ta'minlamoq,to‘sqinlik qilmoq,rad etmoq
921,die Innenstadt,shahar markazi,sanoat hududi,chekka qishloq
922,die Wohngegend,yashash hududi,ish joyi,savdo markazi
923,die Miete,ijara haqi,mulk solig‘i,kommunal to‘lov
924,großzügig,keng va qulay,tor va noqulay,eskirgan
925,die Wohnfläche,yashash maydoni,ishlab chiqarish maydoni,park hududi
926,die Unterkunft,turar joy,ish joyi,dam olish maskani
927,buchen,bron qilmoq,bekor qilmoq,qaytarib bermoq
928,die Reisevorbereitung,sayohatga tayyorgarlik,xizmat ko‘rsatish,hisobot tayyorlash
929,der Reisende,sayyoh,mehmonxona egasi,gid
930,die Pauschalreise,paket sayohat,xizmat safari,bir kunlik ekskursiya
931,stornieren,bekor qilmoq,tasdiqlamoq,uzaytirmoq
932,die Reservierung,bron qilish,buyurtmani bekor qilish,hisob-kitob
933,die Unterkunftskosten,turar joy xarajatlari,transport xarajatlari,sug‘urta badali
934,der Hotelgast,mehmonxona mijozi,mehmonxona egasi,xodim
935,die Rezeption,resepshn,qabul komissiyasi,ma'lumot markazi
936,einchecken,ro‘yxatdan o‘tmoq,chiqib ketmoq,rezervatsiyani bekor qilmoq
937,auschecken,mehmonxonadan chiqmoq,ro‘yxatdan o‘tmoq,joy band qilmoq
938,die Sehenswürdigkeit,diqqatga sazovor joy,sanoat korxonasi,turar joy
939,besichtigen,tomosha qilmoq,sotib olmoq,ta'mirlamoq
940,die Küste,sohil,tog‘ tizmasi,o‘rmon hududi
941,die Insel,orol,yarimorol,ko‘rfaz
942,die Bevölkerung,aholi,sayyohlar,ishchilar
943,der Ausländer,chet ellik,mahalliy fuqaro,qochoq
944,die Integration,integratsiya,ajralish,izolyatsiya
945,sich integrieren,jamiyatga moslashmoq,ajralib qolmoq,rad etilmoq
946,die Gewohnheit,odat,majburiyat,qoida
947,sich gewöhnen an,ko‘nikmoq,qarshi chiqmoq,voz kechmoq
948,die Herausforderung,sinov,qulaylik,imkoniyat
949,bewältigen,yengib o‘tmoq,kechiktirmoq,to‘xtatmoq
950,die Kultur,madaniyat,qonunchilik,sanoat
951,der Brauch,urf-odat,rasmiy hujjat,majburiyat
952,die Tradition,an'ana,innovatsiya,eksperiment
953,traditionell,an'anaviy,zamonaviy,inqilobiy
954,die Sitte,urf-odat,taqiq,ruxsatnoma
955,respektvoll,hurmat bilan,befarq,takabbur
956,die Begegnung,uchrashuv,ajrashish,kelishmovchilik
957,pflegen (Kontakt),aloqani saqlamoq,uzib qo‘ymoq,chetlab o‘tmoq
958,die Fremdsprache,chet tili,ona tili,lahja
959,mehrsprachig,ko‘p tilli,bir tilli,savodsiz
960,die Muttersprache,ona tili,chet tili,rasmiy til
961,der Dialekt,lahja,adabiy til,rasmiy uslub
962,die Herkunft,kelib chiqish,kelajak rejasi,tajriba
963,stammen aus,kelib chiqmoq,ko‘chib ketmoq,voz kechmoq
964,die Identität,shaxsiyat,o‘xshashlik,qaramlik
965,bewahren,saqlab qolmoq,yo‘qotmoq,bekor qilmoq
966,aufgeben,voz kechmoq,saqlab qolmoq,rivojlantirmoq
967,die Anpassung,moslashuv,qarshilik,ajralish
968,sich anpassen,moslashmoq,inkor qilmoq,ajralib chiqmoq
969,die Vielfalt,xilma-xillik,bir xillik,cheklanish
970,vielfältig,xilma-xil,bir xil,tor doirali
971,die Herkunftskultur,kelib chiqish madaniyati,ish madaniyati,siyosiy tizim
972,die Lebensweise,turmush tarzi,ish tartibi,sayohat rejasi
973,die Gemeinschaft,jamoa,yolg‘izlik,qarama-qarshilik
974,dazugehören,bir qismi bo‘lmoq,chetlatilmoq,rad etilmoq
975,die Zugehörigkeit,mansublik,begonalik,izolyatsiya
976,sich wohlfühlen,o‘zini yaxshi his qilmoq,xavotirlanmoq,qiynalmoq
977,die Heimat,vatan,chet el,sayohat manzili
978,heimisch,mahalliy,begona,chet ellik
979,sich niederlassen,doimiy yashab qolmoq,ko‘chib ketmoq,sayohat qilmoq
980,der Wohnsitz,yashash manzili,ish joyi,dam olish maskani
981,umziehen,ko‘chib o‘tmoq,qaytib kelmoq,sayohat qilmoq
982,die Umgebung,atrof-muhit,ichki tuzilma,markaz
983,vertraut,tanish,begona,noma'lum
984,fremd,begona,tanish,mahalliy
985,die Orientierung,yo‘nalishni aniqlash,izolyatsiya,qarama-qarshilik
986,sich orientieren,yo‘l topmoq,adashib qolmoq,voz kechmoq
987,die Erfahrung,tajriba,nazariya,taxmin
988,Erfahrungen sammeln,tajriba orttirmoq,xatolarni takrorlamoq,voz kechmoq
989,die Erinnerung,xotira,reja,taxmin
990,sich erinnern an,eslamoq,unutmoq,inkor qilmoq
991,prägen,shakllantirmoq,yo‘q qilmoq,bekor qilmoq
992,der Einfluss,ta'sir,cheklov,to‘siq
993,beeinflussen,ta'sir qilmoq,e'tiborsiz qoldirmoq,rad etmoq
994,die Einstellung,munosabat,majburiyat,shart
995,offen sein für,ochiq bo‘lmoq,qarshi chiqmoq,inkor qilmoq
996,tolerant,bag‘rikeng,murosasiz,talabchan
997,die Toleranz,bag‘rikenglik,qarshilik,taqiq
998,akzeptieren,qabul qilmoq,rad etmoq,taqiqlamoq
999,die Akzeptanz,qabul qilish,inkor etish,qarshilik
1000,sich einleben,moslashib ketmoq,ajralib qolmoq,voz kechmoq
1001,die Überstunde,qo‘shimcha ish soati,ta'til kuni,sinov muddati
1002,Überstunden machen,qo‘shimcha ishlamoq,erta ketmoq,ta'til olmoq
1003,der Freizeitausgleich,qo‘shimcha ish uchun dam olish kompensatsiyasi,maosh oshirilishi,lavozim ko‘tarilishi
1004,die Arbeitszeit,ish vaqti,ta'til davri,sinov muddati
1005,die Teilzeit,qisman bandlik,to‘liq bandlik,vaqtinchalik ish
1006,die Vollzeit,to‘liq bandlik,qisman bandlik,mavsumiy ish
1007,die Schichtarbeit,smenali ish,masofaviy ish,ko‘ngilli faoliyat
1008,der Feierabend,ishdan keyingi bo‘sh vaqt,qo‘shimcha ish,sinov muddati
1009,in Rente gehen,nafaqaga chiqmoq,ishga kirishmoq,lavozim oshirmoq
1010,die Rente,nafaqa,stipendiya,mukofot
1011,der Rentner,nafaqaxo‘r,stajyor,amaliyotchi
1012,die Bewerbung,ish arizasi,hisobot,shikoyat
1013,sich bewerben um,ariza topshirmoq,rad etmoq,bekor qilmoq
1014,der Bewerber,nomzod,rahbar,mijoz
1015,die Stellenausschreibung,bo‘sh ish o‘rni e'loni,shartnoma,hisobot
1016,die Qualifikation,malaka,tajriba xotirasi,ta'til rejasi
1017,qualifiziert,malakali,tajribasiz,vaqtinchalik
1018,die Berufserfahrung,ish tajribasi,nazariy bilim,ta'til tarixi
1019,der Lebenslauf,rezyume,hisobot,bayonot
1020,das Vorstellungsgespräch,ish suhbatı,konferensiya,seminar
1021,einstellen,ishga olmoq,bo‘shatmoq,rad etmoq
1022,der Arbeitgeber,ish beruvchi,xodim,mijoz
1023,der Arbeitnehmer,xodim,rahbar,ish beruvchi
1024,die Kündigung,ishdan bo‘shash/bo‘shatish,buyurtma,rezervatsiya
1025,kündigen,bo‘shamoq,boshlamoq,uzaytirmoq
1026,der Vertrag,shartnoma,bayonot,ariza
1027,unterschreiben,imzolamoq,bekor qilmoq,tasdiqlamaslik
1028,die Abteilung,bo‘lim,filial,koridor
1029,der Kollege,hamkasb,mijoz,rahbar
1030,das Team,jamoa,raqobatchi,komissiya
1031,die Besprechung,yig‘ilish,ta'til,sayohat
1032,teilnehmen an,qatnashmoq,voz kechmoq,rad etmoq
1033,die Tagesordnung,kun tartibi,hisobot,rezervatsiya
1034,der Tagesordnungspunkt,kun tartibidagi masala,shikoyat,ariza
1035,die Entscheidung,qaror,shubha,taxmin
1036,treffen (eine Entscheidung),qaror qabul qilmoq,kechiktirmoq,inkor qilmoq
1037,die Verantwortung,mas'uliyat,imtiyoz,ta'til
1038,verantwortlich sein,mas'ul bo‘lmoq,befarq bo‘lmoq,qarshi chiqmoq
1039,die Zusammenarbeit,hamkorlik,raqobat,nizo
1040,zusammenarbeiten,hamkorlik qilmoq,to‘sqinlik qilmoq,rad etmoq
1041,die Arbeitsatmosphäre,ish muhiti,bozor sharoiti,siyosiy vaziyat
1042,hilfsbereit,yordamga tayyor,befarq,talabchan
1043,zuverlässig,ishonchli,beqaror,mas'uliyatsiz
1044,pünktlich,vaqtida keladigan,kechikuvchi,befarq
1045,die Kritik,tanqid,maqtov,mukofot
1046,kritisieren,tanqid qilmoq,maqtamoq,oqlamoq
1047,das Kompliment,maqtov,tanqid,shikoyat
1048,loben,maqtamoq,tanqid qilmoq,rad etmoq
1049,die Diskussion,munozara,sukut,izolyatsiya
1050,diskutieren,muhokama qilmoq,inkor qilmoq,yashirmoq
1051,die Meinung,fikr,dalil,qoida
1052,äußern,bildirmoq,yashirmoq,inkor qilmoq
1053,zustimmen,rozi bo‘lmoq,qarshi chiqmoq,rad etmoq
1054,widersprechen,qarshi chiqmoq,tasdiqlamoq,qo‘llab-quvvatlamoq
1055,der Vorschlag,taklif,buyruq,taqiq
1056,vorschlagen,taklif qilmoq,taqiqlamoq,bekor qilmoq
1057,vereinbaren,kelishib olmoq,rad etmoq,kechiktirmoq
1058,die Vereinbarung,kelishuv,nizo,qarama-qarshilik
1059,verschieben,kechiktirmoq,tezlashtirmoq,bekor qilmoq
1060,absagen,bekor qilmoq,tasdiqlamoq,uzaytirmoq
1061,der Termin,uchrashuv vaqti,ta'til kuni,hisobot
1062,vereinbaren einen Termin,uchrashuv belgilamoq,bekor qilmoq,rad etmoq
1063,der Kalender,kalendar,hisobot,ro‘yxat
1064,eintragen,kiritmoq,o‘chirib tashlamoq,rad etmoq
1065,die E-Mail,elektron xat,hisobot,shartnoma
1066,der Anhang,ilova,qo‘shimcha xarajat,taqiq
1067,beifügen,ilova qilmoq,olib tashlamoq,bekor qilmoq
1068,weiterleiten,yo‘naltirmoq,yashirmoq,kechiktirmoq
1069,die Anfrage,so‘rov,shikoyat,taqiq
1070,anfragen,so‘ramoq,rad etmoq,bekor qilmoq
1071,das Angebot,taklif,xarajat,jarima
1072,anbieten,taklif qilmoq,taqiqlamoq,bekor qilmoq
1073,die Bestellung,buyurtma,shikoyat,ariza
1074,bestellen,buyurtma bermoq,qaytarib bermoq,bekor qilmoq
1075,die Lieferung,yetkazib berish,to‘lov,rezervatsiya
1076,liefern,yetkazib bermoq,yashirmoq,kechiktirmoq
1077,die Rechnung,hisob-faktura,shartnoma,ariza
1078,bezahlen,to‘lamoq,qarz olmoq,bekor qilmoq
1079,die Zahlung,to‘lov,qarz,jarima
1080,fällig sein,muddati kelgan bo‘lmoq,bekor qilingan bo‘lmoq,uzaytirilgan bo‘lmoq
1081,der Kunde,mijoz,xodim,rahbar
1082,die Kundin,ayol mijoz,xodim,hamkasb
1083,der Auftrag,buyurtma,vakolat,taqiq
1084,beauftragen,vazifa yuklamoq,rad etmoq,bekor qilmoq
1085,erledigen,bajarmoq,kechiktirmoq,inkor qilmoq
1086,die Erledigung,bajarish,bekor qilish,kechiktirish
1087,fristgerecht,muddatida,o‘z vaqtida emas,kechikkan
1088,die Frist,muddat,ta'til,smena
1089,verlängern,uzaytirmoq,qisqartirmoq,bekor qilmoq
1090,verkürzen,qisqartirmoq,uzaytirmoq,kengaytirmoq
1091,die Hochschule,oliy o‘quv yurti,maktab,litsey
1092,der Studiengang,o‘quv yo‘nalishi,ish joyi,sayohat marshruti
1093,immatrikulieren,o‘qishga qabul qilmoq,haydab chiqarmoq,bekor qilmoq
1094,das Stipendium,stipendiya,jarima,qarz
1095,sich einschreiben,ro‘yxatdan o‘tmoq,chiqib ketmoq,bekor qilmoq
1096,die Vorlesung,ma'ruza,munozara,taqdimot
1097,das Seminar,seminar,imtihon,stajirovka
1098,die Prüfung,imtihon,ta'til,uchrashuv
1099,bestehen (Prüfung),imtihondan o‘tmoq,yiqilmoq,kechiktirmoq
1100,durchfallen (bei einer Prüfung),imtihondan yiqilmoq,o‘tmoq,mukofot olmoq
1101,die Freizeit,bo‘sh vaqt,ish vaqti,majburiyat
1102,sich entspannen,dam olmoq,zo‘riqmoq,shoshilmoq
1103,die Erholung,dam olish,charchoq,stress
1104,sich erholen,kuch yig‘moq,charchamoq,bezovta bo‘lmoq
1105,die Gewohnheit,odat,istisno,tasodif
1106,gewöhnlich,odatdagi,g‘ayrioddiy,noyob
1107,die Tätigkeit,faoliyat,ta'til,dam olish
1108,beschäftigen sich mit,shug‘ullanmoq,voz kechmoq,taqiqlamoq
1109,die Beschäftigung,mashg‘ulot,ishsizlik,befaollik
1110,die Unterhaltung,ko‘ngilochar faoliyat,majburiyat,imtihon
1111,unterhaltsam,qiziqarli,zerikarli,murakkab
1112,die Veranstaltung,tadbir,taqiq,shikoyat
1113,besuchen,qatnashmoq,rad etmoq,bekor qilmoq
1114,die Vorstellung,tomosha,hisobot,seminar
1115,aufführen,sahnalashtirmoq,bekor qilmoq,yashirmoq
1116,die Aufführung,spektakl,imtihon,konferensiya
1117,das Publikum,tomoshabinlar,jurnalistlar,ishtirokchilar
1118,begeistern,hayratlantirmoq,xafa qilmoq,zeriktirmoq
1119,begeistert sein,hayratda bo‘lmoq,befarq bo‘lmoq,xafa bo‘lmoq
1120,die Begeisterung,hayrat,qo‘rquv,befarqlik
1121,die Kulturveranstaltung,madaniy tadbir,sport musobaqasi,ish uchrashuvi
1122,die Ausstellung,ko‘rgazma,konferensiya,seminar
1123,ausstellen,namoyish qilmoq,yashirmoq,bekor qilmoq
1124,der Künstler,san'atkor,sportchi,olim
1125,die Künstlerin,ayol san'atkor,jurnalist,o‘qituvchi
1126,das Kunstwerk,san'at asari,ilmiy maqola,hisobot
1127,die Literatur,adabiyot,siyosat,iqtisodiyot
1128,der Roman,roman,maqola,hisobot
1129,die Erzählung,hikoya,shartnoma,ariza
1130,der Autor,muallif,o‘quvchi,noshir
1131,die Autorin,ayol muallif,tarjimon,muharrir
1132,veröffentlichen,nashr qilmoq,yashirmoq,bekor qilmoq
1133,die Veröffentlichung,nashr,bekor qilish,taqiq
1134,der Verlag,nashriyot,kutubxona,matbaa uskunasi
1135,die Zeitschrift,jurnal,gazeta,darslik
1136,die Ausgabe,son,nashr,xarajat
1137,erscheinen,nashr etilmoq,yo‘qolmoq,bekor qilinmoq
1138,der Leser,o‘quvchi,muallif,muharrir
1139,die Leserin,ayol o‘quvchi,noshir,tarjimon
1140,das Kapitel,bob,ilova,sarlavha
1141,der Inhalt,mazmun,muqova,rasm
1142,zusammenfassen,xulosa qilmoq,uzaytirmoq,murakkablashtirmoq
1143,der Inhaltspunkt,asosiy mazmuniy nuqta,izoh,ilova
1144,interpretieren,talqin qilmoq,yodlamoq,nusxa ko‘chirmoq
1145,die Interpretation,talqin,ko‘chirma,hisobot
1146,die Aussage,bayonot,shubha,sukut
1147,aussagen,ifoda etmoq,yashirmoq,rad etmoq
1148,die Botschaft,xabar,taqiq,jarima
1149,vermitteln,yetkazmoq,yashirmoq,inkor qilmoq
1150,die Bedeutung,ahamiyat,befoydalik,cheklov
1151,bedeutsam,ahamiyatli,ahamiyatsiz,oddiy
1152,das Gedicht,she'r,roman,hisobot
1153,der Vers,misra,paragraf,izoh
1154,die Metapher,metafora,fakt,dalil
1155,bildlich,majoziy,so‘zma-so‘z,rasmiy
1156,der Ausdruck,ifoda,taqiq,cheklov
1157,sich ausdrücken,o‘z fikrini ifodalamoq,yashirmoq,inkor qilmoq
1158,die Sprache,til,lahja,ovoz
1159,sprachlich,tilga oid,iqtisodiy,siyosiy
1160,der Wortschatz,lug‘at boyligi,grammatika,talaffuz
1161,erweitern,kengaytirmoq,toraytirmoq,qisqartirmoq
1162,die Formulierung,ifodalash usuli,talaffuz,xato
1163,formulieren,ifodalamoq,yashirmoq,bekor qilmoq
1164,präzise,aniq,noaniq,mubham
1165,missverständlich,noto‘g‘ri tushuniladigan,aniq,ravshan
1166,deutlich,aniq,noaniq,mavhum
1167,verständlich,tushunarli,murakkab,noaniq
1168,missverstehen,noto‘g‘ri tushunmoq,to‘g‘ri tushunmoq,izohlamoq
1169,die Kommunikation,muloqot,sukut,izolyatsiya
1170,kommunikativ,muloqotga moyil,yopiq,befarq
1171,die Diskussion,munozara,sukut,taqiq
1172,argumentieren,dalil keltirmoq,inkor qilmoq,yashirmoq
1173,die Argumentation,dalillash,shubha,sukut
1174,überzeugen,ishontirmoq,chalg‘itmoq,rad etmoq
1175,die Überzeugung,ishonch,shubha,ikkilanish
1176,die Medien,ommaviy axborot vositalari,sanoat,tibbiyot
1177,die Berichterstattung,xabar berish,maxfiylashtirish,taqiq
1178,berichten,xabar bermoq,yashirmoq,inkor qilmoq
1179,die Nachricht,xabar,taxmin,shubha
1180,informieren,xabardor qilmoq,chalg‘itmoq,yashirmoq
1181,die Information,ma'lumot,mish-mish,shubha
1182,die Quelle,manba,natija,xulosa
1183,zuverlässig,ishonchli,noma'lum,shubhali
1184,glaubwürdig,ishonchli,soxta,mubham
1185,die Glaubwürdigkeit,ishonchlilik,shubha,noma'lumlik
1186,die Öffentlichkeit,jamoatchilik,maxfiylik,izolyatsiya
1187,öffentlich,ommaviy,maxfiy,shaxsiy
1188,verbreiten,tarqatmoq,yashirmoq,to‘xtatmoq
1189,die Verbreitung,tarqalish,cheklanish,taqiq
1190,die Meinung,fikr,dalil,qoida
1191,die öffentliche Meinung,jamoatchilik fikri,shaxsiy qarash,ilmiy xulosa
1192,beeinflussen,ta'sir qilmoq,e'tiborsiz qoldirmoq,inkor qilmoq
1193,der Einfluss,ta'sir,cheklov,to‘siq
1194,die Wirkung,ta'sir,sabab,sharoit
1195,wirken,ta'sir qilmoq,yashirmoq,to‘xtatmoq
1196,die Reaktion,reaksiya,befarqlik,sukut
1197,reagieren,javob qaytarmoq,e'tiborsiz qoldirmoq,yashirmoq
1198,die Aufmerksamkeit,e'tibor,befarqlik,unutuvchanlik
1199,aufmerksam,e'tiborli,befarq,beparvo
1200,wahrnehmen,sezmoq,e'tiborsiz qoldirmoq,inkor qilmoq
1201,die Gesundheit,sog‘liq,kasallik,jarohat
1202,gesund,sog‘lom,bemor,zaif
1203,die Krankheit,kasallik,sog‘liq,quvvat
1204,erkranken,kasal bo‘lmoq,sog‘aymoq,chiniqmoq
1205,die Behandlung,davolash,tashxis,profilaktika
1206,behandeln,davolamoq,oldini olmoq,tekshirmoq
1207,die Therapie,terapiya,tashxis,tekshiruv
1208,therapieren,terapiya bilan davolamoq,jarrohlik qilmoq,tekshirmoq
1209,die Vorsorge,profilaktika,davolash,reabilitatsiya
1210,vorsorgen,oldini olmoq,davolamoq,kechiktirmoq
1211,die Untersuchung,tekshiruv,davolash,operatsiya
1212,untersuchen,tekshirmoq,davolamoq,emlamoq
1213,die Diagnose,tashxis,davo,profilaktika
1214,diagnostizieren,tashxis qo‘ymoq,davolamoq,emlamoq
1215,die Beschwerden,shikoyatlar,yechimlar,tavsiyalar
1216,beschwerdefrei,shikoyatsiz,kasal,og‘riqli
1217,das Symptom,alomat,davo,profilaktika
1218,auftreten,yuzaga kelmoq,yo‘qolmoq,kamaymoq
1219,die Erkältung,shamollash,allergiya,jarohat
1220,sich erkälten,shamollamoq,sog‘aymoq,chiniqmoq
1221,die Grippe,gripp,allergiya,infeksiya
1222,die Infektion,infeksiya,immunitet,profilaktika
1223,sich anstecken,kasallik yuqtirmoq,sog‘aymoq,himoyalanmoq
1224,ansteckend,yuqumli,xavfsiz,sog‘lom
1225,das Immunsystem,immun tizim,asab tizimi,ovqat hazm qilish tizimi
1226,stärken,mustahkamlamoq,zaiflashtirmoq,kamaytirmoq
1227,schwächen,zaiflashtirmoq,mustahkamlamoq,kuchaytirmoq
1228,die Ernährung,ovqatlanish,sport,tibbiyot
1229,ausgewogen,teng muvozanatli,bir tomonlama,zararli
1230,die Nährstoffe,oziq moddalar,dorilar,vitamin yetishmovchiligi
1231,die Vitamine,vitaminlar,oqsillar,dorilar
1232,der Mineralstoff,mineral modda,vitamin,dori
1233,sich ernähren,ovqatlanmoq,dam olmoq,mashq qilmoq
1234,ungesund,nosog‘lom,sog‘lom,foydali
1235,die Bewegung,jismoniy harakat,dam olish,uyqu
1236,sich bewegen,harakat qilmoq,o‘tirmoq,uxlamoq
1237,die Fitness,jismoniy tayyorgarlik,charchoq,kasallik
1238,fit,sog‘lom va chiniqqan,holdan toygan,bemor
1239,trainieren,mashq qilmoq,dam olmoq,kechiktirmoq
1240,das Training,mashg‘ulot,dam olish,ta'til
1241,die Belastung,zo‘riqish,yengillik,davolash
1242,belasten,zo‘riqtirmoq,yengillashtirmoq,dam oldirmoq
1243,der Stress,stress,xotirjamlik,dam olish
1244,gestresst,stress holatida,xotirjam,sog‘lom
1245,abbauen (Stress),stressni kamaytirmoq,kuchaytirmoq,yig‘moq
1246,entspannen,dam olmoq,zo‘riqmoq,shoshilmoq
1247,die Entspannung,dam olish,charchoq,zo‘riqish
1248,die Schlafstörung,uyqu buzilishi,dam olish,uyg‘oqlik
1249,schlafen,uxlamoq,uyg‘onmoq,mashq qilmoq
1250,der Schlaf,uyqu,uyg‘oqlik,charchoq
1251,einschlafen,uxlab qolmoq,uyg‘onmoq,turib ketmoq
1252,aufwachen,uyg‘onmoq,uxlab qolmoq,dam olmoq
1253,müde,charchagan,tetik,sog‘lom
1254,erschöpft,juda charchagan,tetik,faol
1255,sich erholen,tiklanmoq,charchamoq,zo‘riqmoq
1256,die Erholung,tiklanish,zo‘riqish,kasallik
1257,die Umwelt,atrof-muhit,sanoat,tibbiyot
1258,die Umweltverschmutzung,atrof-muhit ifloslanishi,tozalik,barqarorlik
1259,verschmutzen,ifloslantirmoq,tozalamoq,himoya qilmoq
1260,die Luftverschmutzung,havo ifloslanishi,suv ta'minoti,energiya sarfi
1261,der Klimawandel,iqlim o‘zgarishi,sanoatlashuv,urbanizatsiya
1262,die Erderwärmung,global isish,sovuqlashish,muzlash
1263,das Klima,iqlim,ob-havo prognozi,mavsum
1264,die Natur,tabiat,sanoat,texnologiya
1265,natürlich,tabiiy,sun'iy,texnik
1266,schützen,himoya qilmoq,zarar yetkazmoq,cheklamoq
1267,der Schutz,himoya,xavf,zarar
1268,die Ressource,resurs,chiqindi,ifloslanish
1269,erneuerbar,qayta tiklanuvchi,cheklangan,tugaydigan
1270,die Energie,energiya,chiqindi,ifloslanish
1271,Energie sparen,energiya tejamoq,isrof qilmoq,ko‘paytirmoq
1272,verbrauchen,sarflamoq,tejamoq,saqlamoq
1273,der Verbrauch,iste'mol,tejash,himoya
1274,recyceln,qayta ishlamoq,tashlab yubormoq,yo‘q qilmoq
1275,das Recycling,qayta ishlash,chiqindilarni yig‘ish,yo‘q qilish
1276,der Müll,axlat,xomashyo,resurs
1277,Müll trennen,axlatni saralamoq,yoqib yubormoq,aralashtirmoq
1278,vermeiden,oldini olmoq,keltirib chiqarmoq,kuchaytirmoq
1279,die Maßnahme,chora-tadbir,muammo,oqibat
1280,ergreifen (Maßnahmen),choralar ko‘rmoq,rad etmoq,bekor qilmoq
1281,die Verantwortung,mas'uliyat,imtiyoz,foyda
1282,verantwortungsbewusst,mas'uliyatli,befarq,e'tiborsiz
1283,die Zukunft,kelajak,o‘tmish,hozirgi holat
1284,zukünftig,kelajakdagi,o‘tmishdagi,avvalgi
1285,die Entwicklung,rivojlanish,pasayish,to‘xtash
1286,sich entwickeln,rivojlanmoq,tanazzulga uchramoq,to‘xtab qolmoq
1287,der Fortschritt,taraqqiyot,turg‘unlik,orqaga ketish
1288,fortschrittlich,ilg‘or,eskirgan,qoloq
1289,die Innovation,innovatsiya,an'ana,odat
1290,innovativ,innovatsion,eskirgan,an'anaviy
1291,die Technologie,texnologiya,san'at,adabiyot
1292,technologisch,texnologik,madaniy,ijtimoiy
1293,der Trend,tendensiya,to‘xtash,pasayish
1294,im Trend liegen,urfda bo‘lmoq,eskirib qolmoq,yo‘qolib ketmoq
1295,modern,zamonaviy,eskicha,qadimiy
1296,zeitgemäß,zamonga mos,eskirgan,nomaqbul
1297,veraltet,eskirgan,zamonaviy,ilg‘or
1298,sich durchsetzen,o‘z o‘rnini topmoq,muvaffaqiyatsiz bo‘lmoq,rad etilmoq
1299,die Veränderung,o‘zgarish,turg‘unlik,bir xillik
1300,verändern,o‘zgartirmoq,saqlab qolmoq,to‘xtatmoq
1301,die Gesellschaft,jamiyat,guruh,korxona
1302,gesellschaftlich,ijtimoiy,xususiy,shaxsiy
1303,die Generation,avlod,oilaviy guruh,jamoa
1304,der Generationskonflikt,avlodlar ziddiyati,ishdagi nizo,siyosiy bahs
1305,die Rolle,rol,vazifa,lavozim
1306,eine Rolle spielen,muhim rol o‘ynamoq,to‘sqinlik qilmoq,chetda qolmoq
1307,die Gleichberechtigung,teng huquqlilik,imtiyoz,qaramlik
1308,gleichberechtigt,teng huquqli,qaram,cheklangan
1309,die Chancengleichheit,teng imkoniyatlar,imtiyozli holat,raqobatsizlik
1310,die Diskriminierung,kamsitish,qo‘llab-quvvatlash,himoya
1311,diskriminieren,kamsitmoq,rag‘batlantirmoq,himoya qilmoq
1312,die Integration,integratsiya,ajralish,izolyatsiya
1313,integrieren,qo‘shmoq,ajratmoq,chetlatmoq
1314,die Ausgrenzung,chetlatish,qo‘shilish,hamkorlik
1315,ausgrenzen,chetlatmoq,qabul qilmoq,jalb qilmoq
1316,die Toleranz,bag‘rikenglik,murosasizlik,qarshilik
1317,tolerant,bag‘rikeng,talabchan,murosasiz
1318,die Vorurteile,xurofotlar,xolis qarashlar,dalillar
1319,das Vorurteil,xurofot,xolis baho,haqiqat
1320,vorurteilsfrei,xurofotsiz,biryoqlama,kamsituvchi
1321,die Minderheit,ozchilik,ko‘pchilik,jamoatchilik
1322,die Mehrheit,ko‘pchilik,ozchilik,alohida guruh
1323,vertreten sein,vakillik qilmoq,chetlatilgan bo‘lmoq,yashirin qolmoq
1324,die Vertretung,vakillik,nazorat,cheklov
1325,engagieren sich,faol ishtirok etmoq,chetga chiqmoq,voz kechmoq
1326,das Ehrenamt,ko‘ngilli faoliyat,kasbiy ish,majburiy xizmat
